ticket_id,status,priority,source,ticket_group,created_time,resolved_time,initial_time,agent_interactions,customer_interactions,type,course,user_id,agent_id
2031824,Closed,Low,Email,Student Success,2018-03-09 02:31:00,2018-03-09 02:49:00,,0,1,,NA,3043,15
2036550,Closed,Low,Email,Student Success,2018-03-09 20:34:00,2018-03-09 21:11:00,,0,1,,NA,37,15
2020262,Closed,Urgent,Email,Student Success,2018-03-07 09:00:00,2018-03-07 11:15:00,2018-03-07 10:02:00,2,2,NetVerify,UCT-SCM-2018-02-26,2397,15
2036549,Waiting on Third Party,Urgent,Email,Student Success,2018-03-09 20:34:00,,2018-03-09 21:23:00,2,2,Grades,HAR-CYB-2017-11-27,46,15
1994938,Closed,Low,Email,Student Success,2018-03-03 15:41:00,2018-03-05 09:11:00,2018-03-03 16:59:00,2,1,Grades,HAR-CYB-2017-11-27,2258,15
1991401,Closed,Urgent,Email,Student Success (PG),2018-03-02 23:32:00,2018-03-06 17:42:00,2018-03-05 08:50:00,4,2,Appeals,HAR-CYB-2017-11-27,37,15
2020002,Closed,Low,Email,Student Success,2018-03-07 08:17:00,2018-03-07 08:35:00,,0,1,Extension Request,UCT-HRM-2018-01-22,37,15
1977287,Closed,Low,Email,Student Success,2018-03-01 09:35:00,2018-03-01 10:14:00,,0,1,Extension Request,UCT-HR-2018-02-19,3558,15
,Closed,Low,Email,Student Success,2018-03-07 15:33:00,2018-03-07 15:50:00,2018-03-07 15:50:00,1,1,Other,UCT-HRM-2018-01-22,3045,15
2031823,Closed,Low,Email,Student Success,2018-03-09 02:31:00,2018-03-09 02:49:00,,0,1,,NA,3043,15
2048724,Closed,Low,Email,Student Success,2018-03-12 14:00:00,2018-03-12 17:26:00,2018-03-12 17:24:00,1,1,Extension Request,NA,37,15
1996793,Closed,Low,Email,Student Success,2018-03-03 21:55:00,2018-03-05 09:19:00,,0,1,Discussion Forum,HAR-CYB-2017-11-27,3614,15
2022586,Closed,Low,Email,Student Success,2018-03-07 13:34:00,2018-03-07 14:10:00,,0,1,Discussion Forum,UCT-HRM-2018-01-22,3558,15
1978489,Closed,Low,Email,Student Success,2018-03-01 12:04:00,2018-03-01 12:27:00,2018-03-01 12:25:00,1,1,Deferrals,UCT-SM-2018-01-25,2933,15
2007042,Closed,Low,Email,Student Success,2018-03-05 13:06:00,2018-03-05 14:10:00,,0,1,Extension Request,UCT-HR-2018-02-19,37,15
1980476,Closed,Urgent,Email,Student Success,2018-03-01 15:42:00,2018-03-07 11:50:00,2018-03-01 16:49:00,5,4,Coaching,UCT-HR-2018-02-19,1193,15
1996768,Closed,Urgent,Email,Student Success,2018-03-03 21:42:00,2018-03-05 09:16:00,2018-03-03 21:47:00,3,2,Grades,HAR-CYB-2017-11-27,37,15
2005616,Closed,Urgent,Email,Student Success,2018-03-05 10:22:00,2018-03-05 11:49:00,2018-03-05 10:33:00,3,5,Other,UCT-SM-2018-02-22,37,15
2047560,Closed,Low,Email,Student Success,2018-03-12 10:39:00,2018-03-12 10:42:00,,0,1,Extension Request,UCT-APM-2018-02-26,37,15
2012553,Closed,Urgent,Email,Student Success,2018-03-06 08:05:00,2018-03-07 08:27:00,2018-03-06 08:20:00,1,2,Extension Request,UCT-OM-2018-01-22,2977,15
2015638,Closed,Low,Email,Student Success,2018-03-06 15:40:00,2018-03-06 15:44:00,,0,1,Extension Request,UCT-HR-2018-02-19,37,15
2016276,Closed,Low,Email,Student Success,2018-03-06 17:04:00,2018-03-06 17:09:00,,0,1,Extension Request,UCT-OM-2018-01-22,3558,15
2049434,Closed,Low,Email,Student Success,2018-03-12 16:07:00,2018-03-12 17:37:00,2018-03-12 17:36:00,1,1,Assignment Upload,UCT-HR-2018-02-19,37,15
2015356,Closed,Low,Email,Student Success,2018-03-06 15:17:00,2018-03-06 15:19:00,,0,1,Extension Request,UCT-OM-2018-01-22,37,15
2002213,Closed,Urgent,Email,Student Success,2018-03-04 20:04:00,2018-03-05 11:21:00,2018-03-04 22:24:00,2,3,Groups,UCT-HR-2018-02-19,1184,15
2079757,Pending,Low,Email,Student Success,2018-03-17 20:41:00,,,0,1,Discussion Forum,NA,37,15
1979915,Closed,Urgent,Email,Student Success,2018-03-01 15:25:00,2018-03-02 00:15:00,2018-03-01 16:29:00,1,2,Coaching,UCT-SCM-2018-02-26,1216,15
2031454,Closed,Urgent,Email,Student Success,2018-03-08 23:42:00,2018-03-12 08:20:00,2018-03-09 00:30:00,4,2,Appeals,HAR-CYB-2017-11-27,2533,15
1978438,Closed,Low,Email,Student Success,2018-03-01 11:53:00,2018-03-01 14:02:00,,0,1,Head Tutor Query,UCT-SM-2018-02-22,3578,15
2036581,Open,Low,Email,Student Success,2018-03-09 20:49:00,,,0,1,,NA,37,15
1979713,Closed,Low,Email,Student Success,2018-03-01 14:35:00,2018-03-01 14:37:00,2018-03-01 14:36:00,1,1,Login,UCT-OM-2018-02-26,3526,15
2005142,Closed,Urgent,Email,Student Success,2018-03-05 08:47:00,2018-03-05 09:54:00,2018-03-05 09:25:00,2,3,General Course Announcements,UCT-APM-2018-02-26,2620,15
2005555,Closed,Low,Email,Student Success,2018-03-05 10:05:00,2018-03-05 10:12:00,2018-03-05 10:12:00,1,1,Cancellations,UCT-HR-2018-02-19,3373,15
2023930,Closed,Low,Email,Student Success,2018-03-07 17:06:00,2018-03-07 17:10:00,,0,1,,NA,3045,15
2047114,Closed,Low,Email,Student Success,2018-03-12 09:52:00,2018-03-12 09:54:00,,0,1,Discussion Forum,UCT-SM-2018-02-22,37,15
2021076,Waiting on Third Party,Low,Email,Student Success,2018-03-07 10:33:00,,2018-03-07 16:13:00,1,1,,UCT-HR-2018-02-19,1184,15
2008569,Closed,Low,Email,Student Success,2018-03-05 16:30:00,2018-03-05 16:32:00,,0,1,Discussion Forum,UCT-SCM-2018-02-26,37,15
2027792,Closed,Low,Email,Student Success,2018-03-08 10:40:00,2018-03-08 10:43:00,,0,1,Extension Request,UCT-SCM-2018-02-26,37,15
1979322,Closed,Low,Email,Student Success,2018-03-01 13:53:00,2018-03-01 14:04:00,,0,1,Extension Request,UCT-HR-2018-02-19,3558,15
2015388,Closed,Low,Email,Student Success,2018-03-06 15:23:00,2018-03-06 15:24:00,,0,1,Extension Request,UCT-OM-2018-02-26,37,15
1979724,Closed,Urgent,Email,Student Success,2018-03-01 14:37:00,2018-03-06 16:51:00,2018-03-01 14:38:00,3,6,Extension Request,UCT-SCM-2018-02-26,3552,15
1979355,Closed,Low,Email,Student Success,2018-03-01 14:01:00,2018-03-01 14:03:00,,0,1,Extension Request,UCT-APM-2018-02-26,3558,15
1978613,Closed,Urgent,Email,Student Success,2018-03-01 12:28:00,2018-03-02 16:28:00,2018-03-01 12:30:00,2,3,HT Support Query,UCT-OM-2018-01-22,3511,15
1985918,Open,Urgent,Email,Student Success,2018-03-02 09:11:00,,2018-03-02 09:12:00,1,3,Welcome Interaction,UCT-APM-2018-02-26,3547,15
1987055,Closed,Low,Email,Student Success,2018-03-02 11:46:00,2018-03-02 11:47:00,,0,1,Extension Request,UCT-HR-2018-02-19,37,15
1981984,Closed,Urgent,Email,Student Success,2018-03-01 19:08:00,2018-03-02 09:06:00,2018-03-02 09:06:00,1,1,Grades,HAR-CYB-2017-11-27,457,15
1988269,Closed,Low,Email,Student Success,2018-03-02 14:56:00,2018-03-02 15:13:00,2018-03-02 15:12:00,1,1,Grades,UCT-HR-2018-02-19,3061,15
1979417,Closed,Low,Email,Student Success,2018-03-01 14:15:00,2018-03-01 14:17:00,2018-03-01 14:17:00,1,1,Welcome Interaction,UCT-APM-2018-02-26,3529,15
2047929,Closed,Low,Email,Student Success,2018-03-12 11:37:00,2018-03-12 11:39:00,,0,1,Extension Request,UCT-HRM-2018-01-22,3558,15
2005030,Closed,Low,Email,Student Success,2018-03-05 08:30:00,2018-03-05 09:20:00,,0,1,Discussion Forum,UCT-SCM-2018-02-26,3558,15
2008408,Closed,Low,Email,Student Success,2018-03-05 16:06:00,2018-03-05 16:08:00,,0,1,Extension Request,UCT-SM-2018-02-22,37,15
2016220,Closed,Low,Email,Student Success,2018-03-06 16:54:00,2018-03-06 17:06:00,2018-03-06 17:05:00,1,1,Other,UCT-OM-2018-02-26,1560,15
2017525,Closed,Low,Email,Student Success,2018-03-06 20:51:00,2018-03-07 08:21:00,,0,1,Discussion Forum,UCT-HR-2018-02-19,3558,15
2033454,Closed,Low,Email,Student Success,2018-03-09 10:53:00,2018-03-09 11:00:00,,0,1,Extension Request,UCT-HR-2018-02-19,3558,15
2005897,Closed,Low,Email,Student Success,2018-03-05 10:59:00,2018-03-05 12:02:00,,0,1,Coaching,UCT-SM-2018-02-22,37,15
1979365,Closed,Low,Email,Student Success,2018-03-01 14:04:00,2018-03-01 14:05:00,,0,1,Extension Request,UCT-APM-2018-02-26,3558,15
2018219,Closed,Urgent,Email,Student Success,2018-03-06 23:03:00,2018-03-08 08:25:00,2018-03-06 23:31:00,4,2,Coaching,UCT-HR-2018-02-19,794,15
1988382,Customer Reopened,Urgent,Email,Student Success,2018-03-02 15:19:00,,2018-03-02 15:24:00,1,3,Login,UCT-OM-2018-02-26,2851,15
2051998,Closed,Low,Email,Student Success,2018-03-13 08:40:00,2018-03-13 12:15:00,,0,1,Extension Request,UCT-HRM-2018-01-22,3558,15
1979435,Closed,Urgent,Email,Student Success,2018-03-01 14:20:00,2018-03-01 15:10:00,2018-03-01 14:21:00,1,2,Welcome Interaction,UCT-OM-2018-02-26,37,15
2029837,Closed,Low,Email,Student Success,2018-03-08 17:02:00,2018-03-09 08:29:00,,0,1,Discussion Forum,UCT-HR-2018-01-22,37,15
2020341,Closed,Low,Email,Student Success,2018-03-07 09:20:00,2018-03-07 09:46:00,,0,1,Extension Request,UCT-OM-2018-02-26,3558,15
1977024,Closed,Low,Email,Student Success,2018-03-01 09:11:00,2018-03-01 14:28:00,,0,1,,NA,1204,15
1976919,Waiting on Third Party,Urgent,Email,Student Success,2018-03-01 08:44:00,,2018-03-02 08:23:00,4,3,Appeals,HAR-CYB-2017-11-27,171,15
2047083,Closed,Low,Email,Student Success,2018-03-12 09:42:00,2018-03-12 09:46:00,,0,1,Discussion Forum,UCT-SM-2018-02-22,37,15
2012925,Closed,Urgent,Email,Student Success,2018-03-06 09:07:00,2018-03-06 10:11:00,2018-03-06 09:15:00,4,4,OLC Navigation,UCT-SM-2018-02-22,37,15
1985473,Closed,Urgent,Email,Student Success,2018-03-02 07:34:00,2018-03-02 12:03:00,2018-03-02 09:08:00,3,3,HT Support Query,UCT-SM-2018-01-25,2145,15
2061137,Closed,Low,Email,Student Success,2018-03-14 09:48:00,2018-03-14 10:30:00,,0,2,,NA,3263,15
2022577,Closed,Urgent,Email,Student Success,2018-03-07 13:34:00,2018-03-08 14:01:00,2018-03-07 14:06:00,5,3,Assignment Upload,UCT-SCM-2018-02-26,2717,15
1978994,Closed,Urgent,Email,Student Success,2018-03-01 13:20:00,2018-03-02 08:26:00,2018-03-01 14:27:00,2,2,Other,HAR-CYB-2017-11-27,2348,15
1979714,Closed,Urgent,Email,Student Success,2018-03-01 14:35:00,2018-03-01 17:12:00,2018-03-01 15:07:00,1,2,Coaching,HAR-CYB-2017-11-27,2729,15
2054386,Closed,Low,Email,Student Success,2018-03-13 17:37:00,2018-03-14 03:52:00,,0,1,,NA,670,15
1977023,Closed,Urgent,Email,Student Success,2018-03-01 09:11:00,2018-03-01 16:25:00,2018-03-01 14:44:00,1,2,Grades,HAR-CYB-2017-11-27,1204,15
2048340,Closed,Low,Email,Student Success,2018-03-12 12:44:00,2018-03-12 13:02:00,,0,1,Extension Request,UCT-HR-2018-02-19,37,15
2048946,Closed,Low,Email,Student Success,2018-03-12 14:31:00,2018-03-12 17:26:00,,0,1,Discussion Forum,NA,37,15
2047916,Closed,Low,Email,Student Success,2018-03-12 11:34:00,2018-03-12 11:37:00,,0,1,Extension Request,UCT-HRM-2018-01-22,3558,15
2049480,Closed,Low,Email,Student Success,2018-03-12 16:19:00,2018-03-12 17:37:00,2018-03-12 17:37:00,1,1,Extension Request,NA,37,15
1994501,Closed,Low,Email,Student Success,2018-03-03 14:17:00,2018-03-05 09:08:00,,0,1,Discussion Forum,UCT-SCM-2018-02-26,3558,15
2046673,Closed,Urgent,Email,Student Success,2018-03-12 08:22:00,2018-03-12 11:36:00,2018-03-12 08:35:00,3,3,Deferrals,UCT-SM-2018-02-22,37,15
2047918,Closed,Low,Email,Student Success,2018-03-12 11:34:00,2018-03-12 11:38:00,,0,1,Extension Request,UCT-HR-2018-01-22,3558,15
2023315,Closed,Low,Email,Student Success,2018-03-07 15:35:00,2018-03-07 15:36:00,,0,1,Extension Request,UCT-HR-2018-02-19,3558,15
2048680,Closed,Low,Email,Student Success,2018-03-12 13:44:00,2018-03-12 17:13:00,,0,1,Extension Request,UCT-HR-2018-02-19,3558,15
2016157,Closed,Low,Email,Student Success,2018-03-06 16:44:00,2018-03-06 16:45:00,,0,1,Extension Request,UCT-SCM-2018-02-26,3558,15
2048635,Closed,Low,Email,Student Success,2018-03-12 13:31:00,2018-03-12 17:12:00,,0,1,Extension Request,UCT-HRM-2018-02-19,3558,15
2005582,Closed,Low,Email,Student Success,2018-03-05 10:12:00,2018-03-05 10:21:00,2018-03-05 10:21:00,1,1,Coaching,UCT-SM-2018-02-22,3263,15
2052119,Closed,Low,Email,Student Success,2018-03-13 09:56:00,2018-03-13 12:44:00,,0,1,,NA,1347,15
1977325,Closed,Low,Email,Student Success,2018-03-01 09:39:00,2018-03-01 11:35:00,2018-03-01 11:34:00,1,2,Grades,HAR-CYB-2017-11-27,37,15
2023314,Closed,Low,Email,Student Success,2018-03-07 15:34:00,2018-03-07 15:35:00,,0,1,Extension Request,UCT-HR-2018-02-19,3558,15
2098502,Closed,Low,Email,Student Success,2018-03-20 23:41:00,2018-03-22 11:07:00,,0,1,Extension Request,UCT-DA-2018-02-05,3558,4
2050085,Closed,Low,Email,Student Success,2018-03-12 17:52:00,2018-03-13 10:20:00,,0,1,Extension Request,UCT-MA-2018-01-29,37,4
2004633,Closed,Low,Email,Student Success,2018-03-05 07:19:00,2018-03-05 07:20:00,,0,1,,NA,734,4
2027509,Closed,Low,Email,Student Success,2018-03-08 09:53:00,2018-03-08 09:55:00,,0,1,Extension Request,UCT-APM-2018-01-29,3558,4
2015354,Closed,Low,Email,Student Success,2018-03-06 15:17:00,2018-03-06 16:09:00,,0,1,,NA,37,4
1990970,Closed,Low,Email,Student Success,2018-03-02 21:53:00,2018-03-05 11:18:00,,0,1,Discussion Forum,NA,3558,4
2061268,Open,Low,Email,Student Success,2018-03-14 10:20:00,,,0,1,,NA,37,4
2074477,Closed,Urgent,Email,Student Success,2018-03-16 15:05:00,2018-04-12 08:41:00,2018-03-16 22:27:00,3,2,Coaching,UCT-CMA-2018-02-05,962,4
2108799,Closed,Low,Email,Student Success,2018-03-22 15:54:00,2018-03-23 10:19:00,,0,1,Extension Request,UCT-DA-2018-02-05,3558,4
2148893,Closed,Low,Email,Student Success,2018-03-30 10:14:00,2018-03-30 11:16:00,2018-03-30 11:16:00,1,1,Assignment Upload,UCT-PM-2018-01-29,1831,4
2014236,Closed,Low,Email,Student Success,2018-03-06 12:24:00,2018-03-06 14:25:00,,0,1,Extension Request,UCT-PDI-2018-01-29,3558,4
2092719,Closed,Urgent,Email,Student Success,2018-03-20 10:10:00,2018-03-20 16:03:00,2018-03-20 12:17:00,2,3,Extension Request,UCT-IVM-2018-02-05,1564,4
2049767,Closed,Urgent,Email,Student Success,2018-03-12 16:57:00,2018-03-20 10:53:00,2018-03-20 09:33:00,1,2,Other,NA,37,4
2110410,Closed,Low,Email,Student Success,2018-03-22 21:33:00,2018-03-23 11:03:00,,0,1,Extension Request,UCT-PDI-2018-01-29,3558,4
2154909,Closed,Low,Email,Student Success,2018-03-31 16:57:00,2018-04-03 13:01:00,,0,1,Extension Request,UCT-FEC-2018-02-22,3558,4
2061267,Open,Low,Email,Student Success,2018-03-14 10:20:00,,,0,1,,NA,37,4
2093532,Closed,Low,Email,Student Success,2018-03-20 11:54:00,2018-03-20 15:54:00,,0,1,Extension Request,UCT-DA-2018-02-05,3558,4
2135621,Open,Low,Email,Student Success,2018-03-27 22:28:00,,,0,1,,NA,37,4
2134031,Closed,Low,Email,Student Success,2018-03-27 17:20:00,2018-03-28 14:28:00,2018-03-28 14:28:00,1,1,Other,UCT-FEC-2018-02-22,192,4
2067061,Closed,Urgent,Email,Student Success,2018-03-15 08:55:00,2018-03-15 17:23:00,2018-03-15 14:43:00,1,2,Extension Request,UCT-PM-2018-01-29,932,4
2064102,Closed,Low,Email,Student Success,2018-03-14 17:31:00,2018-03-15 11:24:00,,0,1,HT Support Query,NA,544,4
2016194,Closed,Low,Email,Student Success,2018-03-06 16:49:00,2018-03-06 17:06:00,,0,1,Extension Request,UCT-DA-2018-02-05,3558,4
2050907,Closed,Low,Email,Student Success,2018-03-12 21:00:00,2018-03-13 10:45:00,2018-03-12 23:09:00,2,1,Assignment Upload,UCT-IVM-2018-02-05,1564,4
2128417,Closed,Urgent,Email,Student Success,2018-03-26 21:03:00,2018-03-28 11:45:00,2018-03-27 16:08:00,1,2,Head Tutor Query,UCT-FEC-2018-02-22,236,4
2095971,Closed,Low,Email,Student Success,2018-03-20 16:47:00,2018-03-20 19:25:00,,0,1,Extension Request,UCT-PDI-2018-01-29,3558,4
2092787,Closed,Low,Email,Student Success,2018-03-20 10:21:00,2018-03-20 12:19:00,,0,1,Extension Request,UCT-PDI-2018-01-29,3558,4
2012587,Closed,Low,Email,Student Success,2018-03-06 08:18:00,2018-03-06 10:02:00,,0,1,Extension Request,UCT-SMB-2018-02-22,37,4
2111944,Closed,Low,Email,Student Success,2018-03-23 07:59:00,2018-03-23 14:04:00,2018-03-23 14:04:00,1,1,Grades,UCT-DA-2018-02-05,241,4
2093127,Closed,Low,Email,Student Success,2018-03-20 10:54:00,2018-03-20 11:34:00,,0,1,Extension Request,UCT-IVM-2018-02-05,3558,4
2030484,Closed,Urgent,Email,Student Success,2018-03-08 19:05:00,2018-03-09 13:36:00,2018-03-08 21:55:00,4,2,Assignment Upload,UCT-FEC-2018-02-22,1727,4
2008347,Closed,Low,Email,Student Success,2018-03-05 15:55:00,2018-03-05 16:03:00,,0,1,Extension Request,UCT-MA-2018-01-29,37,4
2014895,Closed,Low,Email,Student Success,2018-03-06 13:55:00,2018-03-06 15:36:00,2018-03-06 15:36:00,1,1,Coaching,UCT-PM-2018-01-29,37,4
2047963,Open,Low,Email,Student Success,2018-03-12 11:47:00,,,0,1,,NA,3599,4
2012933,Closed,Low,Email,Student Success,2018-03-06 09:08:00,2018-03-06 10:33:00,,0,1,Extension Request,UCT-MA-2018-01-29,3558,4
1989388,Closed,Low,Email,Student Success,2018-03-02 17:17:00,2018-03-05 11:14:00,,0,1,Discussion Forum,NA,3558,4
2068260,Closed,Low,Email,Student Success,2018-03-15 12:37:00,2018-03-15 15:18:00,2018-03-15 15:18:00,1,1,Extension Request,UCT-PM-2018-01-29,1760,4
2089963,Closed,Urgent,Email,Student Success,2018-03-19 21:04:00,2018-03-20 11:53:00,2018-03-20 03:15:00,3,2,Assignment Download,UCT-FEC-2018-02-22,1119,4
2030313,Closed,Low,Email,Student Success,2018-03-08 18:29:00,2018-03-09 09:22:00,,0,1,Extension Request,UCT-SMB-2018-02-22,37,4
2013269,Closed,Low,Email,Student Success,2018-03-06 09:54:00,2018-03-06 11:06:00,,0,1,Extension Request,UCT-IVM-2018-02-05,3558,4
2004815,Closed,Low,Email,Student Success,2018-03-05 08:02:00,2018-03-05 13:47:00,,0,1,Extension Request,UCT-DA-2018-02-05,37,4
2038649,Closed,Low,Email,Student Success,2018-03-10 10:41:00,2018-03-12 10:12:00,,0,1,Extension Request,UCT-PM-2018-01-29,37,4
2131248,Closed,Low,Email,Student Success,2018-03-27 10:31:00,2018-03-27 13:41:00,,0,1,Extension Request,UCT-FEC-2018-02-22,3558,4
2094168,Closed,Low,Email,Student Success,2018-03-20 13:23:00,2018-03-20 15:41:00,,0,1,Extension Request,UCT-CBS-2018-02-26,3558,4
2145753,Closed,Urgent,Email,Student Success,2018-03-29 12:59:00,2018-03-30 10:24:00,,0,1,Sales Task,NA,1025,4
2122402,Closed,Low,Email,Student Success,2018-03-25 22:38:00,2018-03-26 14:11:00,2018-03-26 01:14:00,2,1,Extension Request,UCT-APM-2018-01-29,238,4
2022155,Closed,Urgent,Email,Student Success,2018-03-07 12:38:00,2018-03-07 15:55:00,2018-03-07 15:32:00,1,2,Extension Request,UCT-PM-2018-01-29,1634,4
2013672,Closed,Low,Email,Student Success,2018-03-06 10:51:00,2018-03-06 14:18:00,2018-03-06 14:18:00,1,1,Extension Request,UCT-EM-2018-01-29,616,4
2015237,Closed,Low,Email,Student Success,2018-03-06 14:50:00,2018-03-06 16:05:00,2018-03-06 16:05:00,1,1,Live Sessions,UCT-FEC-2018-02-22,37,4
2048448,Closed,Low,Email,Student Success,2018-03-12 13:19:00,2018-03-12 14:57:00,,0,1,Extension Request,UCT-SMB-2018-02-22,37,4
2052053,Closed,Low,Email,Student Success,2018-03-13 09:19:00,2018-03-13 11:48:00,,0,1,Extension Request,UCT-DA-2018-02-05,3558,4
2108787,Closed,Low,Email,Student Success,2018-03-22 15:52:00,2018-03-23 10:18:00,,0,1,Extension Request,UCT-DA-2018-02-05,3558,4
2108781,Closed,Low,Email,Student Success,2018-03-22 15:51:00,2018-03-23 10:18:00,,0,1,Extension Request,UCT-DA-2018-02-05,3558,4
2012992,Closed,Low,Email,Student Success,2018-03-06 09:21:00,2018-03-06 10:38:00,,0,1,Extension Request,UCT-DA-2018-02-05,3558,4
1986714,Closed,Low,Email,Student Success,2018-03-02 10:58:00,2018-03-02 11:03:00,,0,1,Extension Request,UCT-PM-2018-01-29,3558,4
2141158,Open,Low,Email,Student Success,2018-03-28 17:38:00,,,0,1,,NA,3558,4
2007022,Closed,Urgent,Portal,Student Success,2018-03-05 13:00:00,2018-03-05 15:26:00,2018-03-05 15:26:00,1,1,Grades,UCT-RTM-2018-01-29,1196,4
2052143,Closed,Low,Email,Student Success,2018-03-13 10:09:00,2018-03-13 16:18:00,2018-03-13 16:17:00,1,1,Extension Request,UCT-SMB-2018-02-22,1125,4
2006941,Closed,Low,Email,Student Success,2018-03-05 12:43:00,2018-03-05 15:25:00,2018-03-05 15:24:00,1,1,Assignment Upload,UCT-FEC-2018-02-22,1756,4
2012978,Closed,Low,Email,Student Success,2018-03-06 09:16:00,2018-03-06 10:35:00,,0,1,Extension Request,UCT-MA-2018-01-29,3558,4
2148934,Closed,Low,Email,Student Success,2018-03-30 12:02:00,2018-04-04 10:31:00,2018-03-30 14:37:00,2,1,Grades,UCT-EM-2018-01-29,1657,4
2013204,Closed,Low,Email,Student Success,2018-03-06 09:36:00,2018-03-06 11:05:00,2018-03-06 11:05:00,1,1,Other,UCT-FEC-2018-02-22,734,4
2147997,Closed,Urgent,Email,Student Success,2018-03-29 19:49:00,2018-04-04 08:39:00,2018-03-30 11:09:00,3,4,Head Tutor Query,UCT-FEC-2018-02-22,363,4
2129230,Closed,Low,Email,Student Success,2018-03-27 01:04:00,2018-03-27 11:12:00,,0,1,Extension Request,UCT-EM-2018-01-29,3558,4
2020367,Closed,Low,Email,Student Success,2018-03-07 09:27:00,2018-03-07 12:14:00,,0,1,Extension Request,UCT-PM-2018-01-29,37,4
2094954,Closed,Urgent,Email,Student Success,2018-03-20 14:50:00,2018-03-22 13:38:00,2018-03-21 00:58:00,3,2,Assignment Upload,UCT-DA-2018-02-05,695,4
2021131,Closed,Urgent,Email,Student Success,2018-03-07 10:43:00,2018-03-07 15:54:00,2018-03-07 14:11:00,1,2,Grades,UCT-CMA-2018-02-05,37,4
2080503,Closed,Low,Email,Student Success,2018-03-18 02:55:00,2018-03-19 11:49:00,,0,1,Extension Request,UCT-PR-2018-02-22,3558,4
2064238,Closed,Low,Email,Student Success,2018-03-14 18:09:00,2018-03-15 13:43:00,2018-03-15 13:42:00,1,1,Extension Request,UCT-PM-2018-01-29,223,4
2067979,Open,Low,Email,Student Success,2018-03-15 11:54:00,,,0,1,,NA,3558,4
2107089,Closed,Low,Email,Student Success,2018-03-22 13:01:00,2018-03-22 14:40:00,,0,1,Extension Request,UCT-MA-2018-01-29,3558,4
2048060,Closed,Low,Email,Student Success,2018-03-12 12:11:00,2018-03-12 14:48:00,,0,1,Extension Request,UCT-PDI-2018-01-29,37,4
2050089,Closed,Low,Email,Student Success,2018-03-12 17:53:00,2018-03-13 10:20:00,,0,1,Extension Request,UCT-MA-2018-01-29,37,4
2052021,Closed,Low,Email,Student Success,2018-03-13 08:58:00,2018-03-13 11:40:00,,0,1,Extension Request,UCT-PDI-2018-01-29,3558,4
